Date,Event,Details,Billing on,Shop name,Shop country,Shop email,Shop domain
2024-07-19 02:02:46 UTC,Installed,,,Temptation,ES,temptation2026@gmail.com,373c73-b6.myshopify.com
2024-07-19 02:33:47 UTC,Installed,,,My Store,US,daniel@danson-group.com,a479e9-a3.myshopify.com
2024-07-19 03:15:09 UTC,Uninstalled,Not using app now,,My Store,US,daniel@danson-group.com,a479e9-a3.myshopify.com
2024-07-19 03:28:04 UTC,Installed,,,WORLDSEMI,CN,worldsemi@outlook.com,worldsemi.myshopify.com
2024-07-19 03:54:17 UTC,Uninstalled,"",,Temptation,ES,temptation2026@gmail.com,373c73-b6.myshopify.com
2024-07-19 04:27:05 UTC,Installed,,,thickify,AU,rorystevenson1994@gmail.com,f82f10-2.myshopify.com
2024-07-19 04:49:28 UTC,Store closed,,,Top Drapes,MY,topdrapes@gmail.com,e21b68-8e.myshopify.com
2024-07-19 06:43:24 UTC,Installed,,,Malira Paris ,FR,rayanne.ameziane@icloud.com,1cb338-2.myshopify.com
2024-07-19 06:44:01 UTC,Uninstalled,"",,Malira Paris ,FR,rayanne.ameziane@icloud.com,1cb338-2.myshopify.com
2024-07-19 08:01:16 UTC,Installed,,,Pulsity,HU,pulsitystore@gmail.com,91af10-c4.myshopify.com
2024-07-19 08:23:14 UTC,Installed,,,Temptation,ES,temptation2026@gmail.com,373c73-b6.myshopify.com
2024-07-19 09:07:27 UTC,Uninstalled,"",,AMACX,CZ,pbi@silvini.com,2f677d-66.myshopify.com
2024-07-19 10:28:42 UTC,Store closed,,,TrendTee4You,DE,liftedlife.official@gmail.com,f0e97b-36.myshopify.com
2024-07-19 10:28:45 UTC,Installed,,,Styleria,NL,semknopjes@gmail.com,f9e13d-dc.myshopify.com
2024-07-19 10:36:55 UTC,Installed,,,happykoala-it,SI,luka.ropotar@siol.net,sportkoala-it.myshopify.com
2024-07-19 10:42:22 UTC,Uninstalled,Moeilijk in te stellen of te gebruiken,,Styleria,NL,semknopjes@gmail.com,f9e13d-dc.myshopify.com
2024-07-19 10:42:36 UTC,Installed,,,Hottieful,IN,hottieful.in@gmail.com,b9a77d-02.myshopify.com
2024-07-19 10:44:17 UTC,Subscription charge activated,Growth - $6.99 USD. Subscription ID: 33059635489,2024-07-26,Hottieful,IN,hottieful.in@gmail.com,b9a77d-02.myshopify.com
2024-07-19 10:56:20 UTC,Uninstalled,"",,Hottieful,IN,hottieful.in@gmail.com,b9a77d-02.myshopify.com
2024-07-19 10:56:20 UTC,Subscription charge canceled,Growth - $6.99 USD. Subscription ID: 33059635489,,Hottieful,IN,hottieful.in@gmail.com,b9a77d-02.myshopify.com
2024-07-19 11:19:59 UTC,Installed,,,Kingsmenregalia.com,GB,kingsmenregalia@gmail.com,kingmesregalia-com.myshopify.com
2024-07-19 11:43:59 UTC,Uninstalled,"",,Kingsmenregalia.com,GB,kingsmenregalia@gmail.com,kingmesregalia-com.myshopify.com
2024-07-19 12:04:52 UTC,Installed,,,wrkny-uat,US,srujal.shah@datatusk.com,wrkny-uat.myshopify.com
2024-07-19 12:11:53 UTC,Uninstalled,"",,PowerMary,ES,guerrerotorresjuliocesar@gmail.com,ad728d-8d.myshopify.com
2024-07-19 12:31:34 UTC,Installed,,,Carat Saver,US,al@caratsaver.com,d7c3eb-dc.myshopify.com
2024-07-19 13:24:24 UTC,Installed,,,slaaplekker.nl,NL,info@slaaplekker.nl,slaaplekkernl.myshopify.com
2024-07-19 13:26:25 UTC,Uninstalled,"",,slaaplekker.nl,NL,info@slaaplekker.nl,slaaplekkernl.myshopify.com
2024-07-19 13:57:55 UTC,Store closed,,,Motorbike headset,IN,motorbikeheadset@gmail.com,e28695-a9.myshopify.com
2024-07-19 13:59:47 UTC,Uninstalled,"",,My Store,GR,fraproe@gmail.com,f9eead-24.myshopify.com
2024-07-19 14:00:05 UTC,Installed,,,My Store,GR,fraproe@gmail.com,f9eead-24.myshopify.com
2024-07-19 15:08:42 UTC,Store closed,,,Winnerix,CA,hellowinnerix@gmail.com,e88dfd-10.myshopify.com
2024-07-19 15:18:02 UTC,Installed,,,Aux Sabots Dorés,FR,auxsabotsdores@hotmail.com,764357-3e.myshopify.com
2024-07-19 15:41:11 UTC,Installed,,,kallistia,AU,dvass@kallistia.com,kallistiashop.myshopify.com
2024-07-19 15:43:32 UTC,Uninstalled,"",,kallistia,AU,dvass@kallistia.com,kallistiashop.myshopify.com
2024-07-19 15:47:27 UTC,Store closed,,,VEMONDIA,DK,shopgrouponline@outlook.com,bd8183-20.myshopify.com
2024-07-19 16:02:57 UTC,Uninstalled,"",,Aux Sabots Dorés,FR,auxsabotsdores@hotmail.com,764357-3e.myshopify.com
2024-07-19 16:40:02 UTC,Uninstalled,Not using app now,,spicedanime,US,josiahekong98@gmail.com,spicedanime.myshopify.com
2024-07-19 16:53:42 UTC,Store closed,,,Chicila,LT,madai.lietuva@gmail.com,be3ef7-a8.myshopify.com
2024-07-19 17:03:19 UTC,Uninstalled,"",,Temptation,ES,temptation2026@gmail.com,373c73-b6.myshopify.com
2024-07-19 19:04:01 UTC,Installed,,,My Store,NL,joey@jkpersonaltraining.nl,273acf-49.myshopify.com
2024-07-19 19:17:45 UTC,Installed,,,Sunset Corners,US,raul@nativodigital.mx,sunset-corners.myshopify.com
2024-07-19 19:19:44 UTC,Uninstalled,"",,Sunset Corners,US,raul@nativodigital.mx,sunset-corners.myshopify.com
2024-07-19 19:51:15 UTC,Installed,,,SUNCHILLER FLOATY,CA,accmoa04@pixihouses.com,ecb770-13.myshopify.com
2024-07-19 20:31:24 UTC,Store re-opened,,,Nodique,GB,nodiquefashion@gmail.com,e68561-2.myshopify.com
2024-07-19 23:00:17 UTC,Installed,,,BaeSecret,US,info@baesecret.com,ba7042-b8.myshopify.com
2024-07-20 00:29:09 UTC,Installed,,,basicwearclub,EG,info@mini-hosting.net,basicwearclub.myshopify.com
2024-07-20 00:46:28 UTC,Store closed,,,JustDailys,NL,jndegens@gmail.com,a76fbe-31.myshopify.com
2024-07-20 00:47:08 UTC,Store closed,,,Sosiam,EG,Sosiamcompany@gmail.com,953a44-1f.myshopify.com
2024-07-20 02:25:24 UTC,Installed,,,LOMONDIA,DK,plectagroup@hotmail.com,1e501d-8a.myshopify.com
2024-07-20 02:31:55 UTC,Installed,,,Nozav,IT,info@nozav.com,ec1488-7f.myshopify.com
2024-07-20 02:56:21 UTC,Installed,,,Temptation,ES,temptation2026@gmail.com,373c73-b6.myshopify.com
2024-07-20 02:59:42 UTC,Uninstalled,"",,Temptation,ES,temptation2026@gmail.com,373c73-b6.myshopify.com
2024-07-20 05:06:48 UTC,Uninstalled,Not working or compatible with store,,thickify,AU,rorystevenson1994@gmail.com,f82f10-2.myshopify.com
2024-07-20 06:51:29 UTC,Installed,,, Nozric,CA,storenozric@gmail.com,20bd6e-4.myshopify.com
2024-07-20 06:53:48 UTC,Uninstalled,"",, Nozric,CA,storenozric@gmail.com,20bd6e-4.myshopify.com
2024-07-20 07:23:39 UTC,Uninstalled,Not using app now,,Toi et Muah,AU,toietmuah@gmail.com,a6ff3d-09.myshopify.com
2024-07-20 07:47:00 UTC,Installed,,,refressher.com,RO,bulzflorian@gmail.com,e1cd8f-c8.myshopify.com
2024-07-20 08:54:54 UTC,Store closed,,,ZAFORA,BE,contact@zafora.fr,d47c63-17.myshopify.com
2024-07-20 09:59:20 UTC,Installed,,,1lessidiot,IN,manish@1lessidiot.com,6a2a7c-a7.myshopify.com
2024-07-20 10:20:40 UTC,Store closed,,,Lacro,NL,support@lacro.nl,7e7d93-2.myshopify.com
2024-07-20 10:24:17 UTC,Installed,,,My Store,FR,splicemediaa@gmail.com,2f9d53-c5.myshopify.com
2024-07-20 10:31:11 UTC,Uninstalled,"",,My Store,FR,splicemediaa@gmail.com,2f9d53-c5.myshopify.com
2024-07-20 11:00:25 UTC,Subscription charge expired,Growth - $6.99 USD. Subscription ID: 33155744019,,Dad Marketing s.r.o.,CZ,info@comfortfusse.com,f85fdb-2.myshopify.com
2024-07-20 11:00:25 UTC,Subscription charge expired,Growth - $6.99 USD. Subscription ID: 33155711251,,Dad Marketing s.r.o.,CZ,info@comfortfusse.com,f85fdb-2.myshopify.com
2024-07-20 11:46:23 UTC,Installed,,,thegymmonster,IN,thegymmonster.store1@gmail.com,6639c8-6e.myshopify.com
2024-07-20 11:47:20 UTC,Subscription charge activated,Growth - $6.99 USD. Subscription ID: 33004781886,2024-07-27,thegymmonster,IN,thegymmonster.store1@gmail.com,6639c8-6e.myshopify.com
2024-07-20 11:48:59 UTC,Installed,,,Bravers,FR,kor0831@gmail.com,3090a7-10.myshopify.com
2024-07-20 11:51:43 UTC,Store closed,,,Modern Glam,AU,modernglam4@gmail.com,c35b32-6c.myshopify.com
2024-07-20 11:56:43 UTC,Uninstalled,"",,Bravers,FR,kor0831@gmail.com,3090a7-10.myshopify.com
2024-07-20 12:47:47 UTC,Store closed,,,j-jwel,US,shopify@jewyo.com,janam-jwel.myshopify.com
2024-07-20 13:13:56 UTC,Store closed,,,CleverCard,DE,CleverCard14@gmail.com,e41015.myshopify.com
2024-07-20 13:20:47 UTC,Installed,,,Carixer,IN,carixerindia@gmail.com,e80b7f-b7.myshopify.com
2024-07-20 13:53:55 UTC,Store re-opened,,,j-jwel,US,shopify@jewyo.com,janam-jwel.myshopify.com
2024-07-20 14:25:44 UTC,Installed,,,SUNCHILLER FLOATY,CA,accmoa05@pixihouses.com,f383d6-f9.myshopify.com
2024-07-20 14:37:03 UTC,Store re-opened,,,Power Printry.,GB,Support@powerprintry.com,42c77c-c1.myshopify.com
2024-07-20 14:42:26 UTC,Store closed,,,PRESTIGE MODA,NL,stephenli1216@gmail.com,3605db-dc.myshopify.com
2024-07-20 15:29:50 UTC,Installed,,,Eraya,IN,erayakurti@gmail.com,0d5cde-19.myshopify.com
2024-07-20 15:29:50 UTC,Installed,,,pewox,HK,2650480346@qq.com,uk-onsideshe.myshopify.com
2024-07-20 15:31:06 UTC,Subscription charge activated,Growth - $6.99 USD. Subscription ID: 33049477414,2024-07-27,pewox,HK,2650480346@qq.com,uk-onsideshe.myshopify.com
2024-07-20 15:35:34 UTC,Uninstalled,"",,Eraya,IN,erayakurti@gmail.com,0d5cde-19.myshopify.com
2024-07-20 17:52:59 UTC,Installed,,, Nozric,CA,storenozric@gmail.com,20bd6e-4.myshopify.com
2024-07-20 17:56:19 UTC,Uninstalled,"",, Nozric,CA,storenozric@gmail.com,20bd6e-4.myshopify.com
2024-07-20 19:19:09 UTC,Uninstalled,"",,Plethora of bijoux,IT,pietrofa105@gmail.com,d09582.myshopify.com
2024-07-20 19:22:11 UTC,Installed,,,Nuvoria,GB,houseofthat@gmail.com,houseofthat.myshopify.com
2024-07-20 20:14:18 UTC,Uninstalled,Not using app now,,Nuvoria,GB,houseofthat@gmail.com,houseofthat.myshopify.com
2024-07-20 21:26:52 UTC,Installed,,,Lattes Floral Studio ,US,lattes.floral@gmail.com,c4ebab-d9.myshopify.com
2024-07-20 23:03:05 UTC,Store closed,,,SUNCHILLER FLOATY,CA,accmoa02@pixihouses.com,fc2d2a-3b.myshopify.com
2024-07-20 23:03:05 UTC,Store closed,,,SUNCHILL FLOATY,CA,shopifypin1@ivawang.com,38de20-75.myshopify.com
2024-07-20 23:20:58 UTC,Installed,,,My Store,US,customplanettx@gmail.com,58589c-50.myshopify.com
2024-07-20 23:27:19 UTC,Uninstalled,"",,My Store,US,customplanettx@gmail.com,58589c-50.myshopify.com
2024-07-21 00:34:42 UTC,Store closed,,,Minae,IT,info@minae.it,2b2cf8-fc.myshopify.com
2024-07-21 00:34:45 UTC,Store closed,,,True Treasure,PT,truetreasure.geral@gmail.com,baf7e4-d8.myshopify.com
2024-07-21 00:34:52 UTC,Store closed,,,SassCulture ,CA,presley10@ymail.com,74eab0-4c.myshopify.com
2024-07-21 00:38:39 UTC,Store closed,,,Jumbo,PE,jumbocomercialperu@gmail.com,7cc9b9-0c.myshopify.com
2024-07-21 02:54:43 UTC,Store closed,,,Alsace,AU,philzajk@gmail.com,6af61a-fe.myshopify.com
2024-07-21 06:15:38 UTC,Uninstalled,"",,Envisage fashion,IN,envisagefashionz@gmail.com,6e95df-77.myshopify.com
2024-07-21 06:16:12 UTC,Installed,,,Envisage fashion,IN,envisagefashionz@gmail.com,6e95df-77.myshopify.com
2024-07-21 06:34:35 UTC,Uninstalled,"",,Lattes Floral Studio ,US,lattes.floral@gmail.com,c4ebab-d9.myshopify.com
2024-07-21 07:28:09 UTC,Store closed,,,Emre's Kitchen®,GB,support@emres.kitchen,b1b839.myshopify.com
2024-07-21 07:31:57 UTC,Store closed,,,ROYALE TIMEPIECES,ES,royaletimepieces@outlook.com,efae81-bc.myshopify.com
2024-07-21 08:17:15 UTC,Installed,,,Kampashan,IN,excurel@gmail.com,kampashan.myshopify.com
2024-07-21 08:24:35 UTC,Store re-opened,,,Minae,IT,info@minae.it,2b2cf8-fc.myshopify.com
2024-07-21 09:05:03 UTC,Uninstalled,"",,Aspada Perfumes,IN,admin@aspadaperfumes.com,9e0659-3.myshopify.com
2024-07-21 09:12:13 UTC,Store re-opened,,,Lacro,NL,support@lacro.nl,7e7d93-2.myshopify.com
2024-07-21 12:18:37 UTC,Store closed,,,jovix,NL,marnixroze@gmail.com,fbb8ac-69.myshopify.com
2024-07-21 12:31:48 UTC,Store re-opened,,,DALMEL,DE,dalmelshop@gmail.com,bassam-nasser1.myshopify.com
2024-07-21 12:50:53 UTC,Installed,,,Renova3d,BG,kiril.petrov.87@gmail.com,renova3d.myshopify.com
2024-07-21 13:11:05 UTC,Installed,,,My Store,US,mjoycejake@gmail.com,9bd896-9f.myshopify.com
2024-07-21 15:48:39 UTC,Installed,,,techy deck,IT,safwanbinjahangir27@gmail.com,6be438-9a.myshopify.com
2024-07-21 16:09:59 UTC,Installed,,,Aromlet,FI,hello@aromlet.com,5678cb-fe.myshopify.com
2024-07-21 16:42:46 UTC,Installed,,,My Store,US,vntrgear@gmail.com,f91417-b2.myshopify.com
2024-07-21 17:01:12 UTC,Installed,,,irika-new,RO,cristi@okart.us,irika-new.myshopify.com
2024-07-21 17:39:16 UTC,Uninstalled,"",,irika-new,RO,cristi@okart.us,irika-new.myshopify.com
2024-07-21 17:39:32 UTC,Installed,,,irika-new,RO,cristi@okart.us,irika-new.myshopify.com
2024-07-21 19:55:33 UTC,Installed,,,Mashoor Fabrics,PK,mashorfabrics@gmail.com,b8a550-a5.myshopify.com
2024-07-22 00:02:27 UTC,Store closed,,,Innivos Boutique,US,cs@innivoboutique.com,innivos-couture.myshopify.com
2024-07-22 00:26:09 UTC,Uninstalled,"",,BabyStep,PL,anes.yassine.pro@gmail.com,7ed12d-34.myshopify.com
2024-07-22 00:59:26 UTC,Uninstalled,Hard to set up or use,,Blue Canary Canvas Co.,US,bluecanarycanvas@gmail.com,ab2029-17.myshopify.com
2024-07-22 01:03:01 UTC,Store closed,,,SHOPAAREL,IN,shopaarel@gmail.com,9ae658-3.myshopify.com
2024-07-22 01:06:58 UTC,Store closed,,,veaves,NL,issamhankouri@hotmail.com,9102b3-3.myshopify.com
2024-07-22 01:21:18 UTC,Store closed,,,Ekub - Anime Store,MX,angel.visual.fx@gmail.com,c3ea28-1b.myshopify.com
2024-07-22 01:34:12 UTC,Store closed,,,UAE shop,AE,ukshop31@gmail.com,928ec4-89.myshopify.com
2024-07-22 02:11:05 UTC,Store closed,,,PalmiPlus - Walk on clouds with every step!,BR,service@palmiplus.com,b9ef37-18.myshopify.com
2024-07-22 02:11:20 UTC,Uninstalled,"",,fix_store_ns_bundle,SG,stephen@nestscale.com,fix-store-ns-bundle.myshopify.com
2024-07-22 02:17:42 UTC,Store closed,,,Brasil Tem,BR,contato@brasiltemshop.com.br,7ab954-e7.myshopify.com
2024-07-22 03:45:47 UTC,Store closed,,,sharx apparel,US,elegancenest7@gmail.com,d68fd6-d6.myshopify.com
2024-07-22 05:08:58 UTC,Store closed,,,SlickWish,IN,support@slickwish.com,a1c249.myshopify.com
2024-07-22 05:29:16 UTC,Store re-opened,,,SHOPAAREL,IN,shopaarel@gmail.com,9ae658-3.myshopify.com
2024-07-22 06:57:48 UTC,Installed,,,Skncrushja ,US,Sugarcrushja@gmail.com,6e26d5-39.myshopify.com
2024-07-22 07:01:50 UTC,Uninstalled,"",,Skncrushja ,US,Sugarcrushja@gmail.com,6e26d5-39.myshopify.com
2024-07-22 07:08:16 UTC,Store re-opened,,,Innivos Boutique,US,cs@innivoboutique.com,innivos-couture.myshopify.com
2024-07-22 07:27:10 UTC,Installed,,,IronStudio,GB,ironstudio.uk@gmail.com,4dfb61-0d.myshopify.com
2024-07-22 08:17:18 UTC,Uninstalled,Not working or compatible with store,,irika-new,RO,cristi@okart.us,irika-new.myshopify.com
2024-07-22 08:20:44 UTC,Installed,,,nauticrew.in,IN,sat2706@gmail.com,nauticrew-in.myshopify.com
2024-07-22 08:24:22 UTC,Uninstalled,"",,nauticrew.in,IN,sat2706@gmail.com,nauticrew-in.myshopify.com
2024-07-22 09:08:31 UTC,Uninstalled,"",,My Store,US,mjoycejake@gmail.com,9bd896-9f.myshopify.com
2024-07-22 09:09:09 UTC,Installed,,,My Store,US,mjoycejake@gmail.com,9bd896-9f.myshopify.com
2024-07-22 09:20:02 UTC,Uninstalled,"",,My Store,US,mjoycejake@gmail.com,9bd896-9f.myshopify.com
2024-07-22 09:22:19 UTC,Installed,,,My Store,US,mjoycejake@gmail.com,9bd896-9f.myshopify.com
2024-07-22 09:34:57 UTC,Uninstalled,"",,pewox,HK,2650480346@qq.com,uk-onsideshe.myshopify.com
2024-07-22 09:34:58 UTC,Subscription charge canceled,Growth - $6.99 USD. Subscription ID: 33049477414,,pewox,HK,2650480346@qq.com,uk-onsideshe.myshopify.com
2024-07-22 11:30:24 UTC,Store closed,,,LOMONDIA,DK,plectagroup@hotmail.com,1e501d-8a.myshopify.com
2024-07-22 11:46:07 UTC,Installed,,,Lovechild,IN,care@lovechild.in,love-child-official.myshopify.com
2024-07-22 11:52:18 UTC,Uninstalled,"",,Lovechild,IN,care@lovechild.in,love-child-official.myshopify.com
2024-07-22 13:10:50 UTC,Store closed,,,SUNCHILLER FLOATY,CA,accmoa05@pixihouses.com,f383d6-f9.myshopify.com
2024-07-22 13:10:51 UTC,Store closed,,,SUNCHILLER FLOATY,CA,accmoa04@pixihouses.com,ecb770-13.myshopify.com
2024-07-22 13:10:54 UTC,Store closed,,,SUNCHILL FLOATY,CA,accmoa03@pixihouses.com,b7af67-69.myshopify.com
2024-07-22 14:11:25 UTC,Uninstalled,"",,Del la rouge Hair Extensions,AU,dellarougehairextensions@gmail.com,c48e15-77.myshopify.com
2024-07-22 14:12:13 UTC,Installed,,,Del la rouge Hair Extensions,AU,dellarougehairextensions@gmail.com,c48e15-77.myshopify.com
2024-07-22 14:23:28 UTC,Uninstalled,"",,Del la rouge Hair Extensions,AU,dellarougehairextensions@gmail.com,c48e15-77.myshopify.com
2024-07-22 14:28:22 UTC,Installed,,,Del la rouge Hair Extensions,AU,dellarougehairextensions@gmail.com,c48e15-77.myshopify.com
2024-07-22 17:57:51 UTC,Installed,,,I Love Pup,BR,ilovepupbr@gmail.com,fe6549-d0.myshopify.com
2024-07-22 18:11:55 UTC,Installed,,,Ladies Insider,PT,ladiesinsider@gmail.com,804a8f-5b.myshopify.com
2024-07-22 18:12:46 UTC,Subscription charge canceled,Growth - $6.99 USD. Subscription ID: 33124417837,,Geeks Town,IN,info@geekstown.com,geekstown-1349.myshopify.com
2024-07-22 18:12:46 UTC,Uninstalled,"",,Geeks Town,IN,info@geekstown.com,geekstown-1349.myshopify.com
2024-07-22 18:26:04 UTC,Subscription charge activated,Growth - $6.99 USD. Subscription ID: 33166524729,2024-07-29,I Love Pup,BR,ilovepupbr@gmail.com,fe6549-d0.myshopify.com
2024-07-22 18:28:43 UTC,Uninstalled,É difícil de configurar ou usar,,I Love Pup,BR,ilovepupbr@gmail.com,fe6549-d0.myshopify.com
2024-07-22 18:28:44 UTC,Subscription charge canceled,Growth - $6.99 USD. Subscription ID: 33166524729,,I Love Pup,BR,ilovepupbr@gmail.com,fe6549-d0.myshopify.com
2024-07-22 18:29:07 UTC,Installed,,,I Love Pup,BR,ilovepupbr@gmail.com,fe6549-d0.myshopify.com
2024-07-22 18:36:04 UTC,Subscription charge activated,Growth - $6.99 USD. Subscription ID: 33166557497,2024-07-29,I Love Pup,BR,ilovepupbr@gmail.com,fe6549-d0.myshopify.com
2024-07-22 18:43:26 UTC,Installed,,,Strateon,AT,shopstrateon@gmail.com,4de99e-25.myshopify.com
2024-07-22 18:45:39 UTC,Subscription charge canceled,Growth - $6.99 USD. Subscription ID: 33166557497,,I Love Pup,BR,ilovepupbr@gmail.com,fe6549-d0.myshopify.com
2024-07-22 18:45:39 UTC,Uninstalled,"",,I Love Pup,BR,ilovepupbr@gmail.com,fe6549-d0.myshopify.com
2024-07-22 19:04:41 UTC,Installed,,,I Love Pup,BR,ilovepupbr@gmail.com,fe6549-d0.myshopify.com
2024-07-22 19:19:07 UTC,Uninstalled,"",,I Love Pup,BR,ilovepupbr@gmail.com,fe6549-d0.myshopify.com
2024-07-22 19:24:36 UTC,Installed,,,I Love Pup,BR,ilovepupbr@gmail.com,fe6549-d0.myshopify.com
2024-07-22 20:24:55 UTC,Installed,,,OLYMPIAH,BR,digital@olympiah.com.br,olimpiah.myshopify.com
2024-07-22 20:28:52 UTC,Uninstalled,"",,OLYMPIAH,BR,digital@olympiah.com.br,olimpiah.myshopify.com
2024-07-22 21:08:12 UTC,Uninstalled,"",,Eclipto,US,stevenspiv347@gmail.com,ecbd2c-97.myshopify.com
2024-07-22 22:32:19 UTC,Store closed,,,Portable Chill,US,customercare@portablechill.com,08f98d-4a.myshopify.com
2024-07-22 22:36:28 UTC,Installed,,,Rebel Reaper Clothing Company,US,matt@rebelreaper.com,rebel-reaper-clothing-company-llc.myshopify.com
2024-07-22 22:38:43 UTC,Subscription charge activated,Growth - $6.99 USD. Subscription ID: 33065074962,2024-07-29,Rebel Reaper Clothing Company,US,matt@rebelreaper.com,rebel-reaper-clothing-company-llc.myshopify.com
2024-07-23 03:03:46 UTC,Installed,,,Ritzberg,NG,theritzberg@gmail.com,053736-36.myshopify.com
2024-07-23 03:23:36 UTC,Uninstalled,"",,Wan Hua Qipao,CN,tonglingwanhua@gmail.com,3e261c-d7.myshopify.com
2024-07-23 04:11:31 UTC,Installed,,,DJBRO,CN,highlightleds@outlook.com,55cb9b-43.myshopify.com
2024-07-23 05:09:56 UTC,Uninstalled,Not working or compatible with store,,Del la rouge Hair Extensions,AU,dellarougehairextensions@gmail.com,c48e15-77.myshopify.com
2024-07-23 05:12:48 UTC,Installed,,,Del la rouge Hair Extensions,AU,dellarougehairextensions@gmail.com,c48e15-77.myshopify.com
2024-07-23 06:01:56 UTC,Installed,,,Lucky Number Co.,US,luckynumberscompany@gmail.com,4fb3cc-13.myshopify.com
2024-07-23 06:06:42 UTC,Subscription charge activated,Growth - $6.99 USD. Subscription ID: 33037943091,2024-07-30,Lucky Number Co.,US,luckynumberscompany@gmail.com,4fb3cc-13.myshopify.com
2024-07-23 08:29:21 UTC,Installed,,,Mosaic Wall Art,US,mosaicwallart11@gmail.com,ac3588-b6.myshopify.com
2024-07-23 08:52:55 UTC,Uninstalled,"",,Mosaic Wall Art,US,mosaicwallart11@gmail.com,ac3588-b6.myshopify.com
2024-07-23 09:20:27 UTC,Uninstalled,"",,My Store,IN,bongingstore@gmail.com,57fede-4e.myshopify.com
2024-07-23 09:37:02 UTC,Uninstalled,Not satisfied with support,,CupTrend,BE,support@cuptrend.shop,457145-f0.myshopify.com
2024-07-23 09:57:21 UTC,Store closed,,,CupTrend,MX,support@cuptrend.store,2508ba-03.myshopify.com
2024-07-23 10:33:18 UTC,Store closed,,,EE,CA,ericolfa@yahoo.com,bac104-26.myshopify.com
2024-07-23 10:37:04 UTC,Uninstalled,Not working or compatible with store,,Nordic Park,GB,holly@nordicpark.co,abc57a-eb.myshopify.com
2024-07-23 11:18:16 UTC,Uninstalled,"",,Mashoor Fabrics,PK,mashorfabrics@gmail.com,b8a550-a5.myshopify.com
2024-07-23 11:58:33 UTC,Subscription charge activated,Growth - $6.99 USD. Subscription ID: 29279912179,2024-07-30,wrkny-uat,US,srujal.shah@datatusk.com,wrkny-uat.myshopify.com
2024-07-23 11:59:46 UTC,Store closed,,,AREA77,NL,wdekker@eyefun.nl,44dc01-b2.myshopify.com
2024-07-23 12:17:14 UTC,Installed,,,BILD Marktplatz,DE,marktplatz@bild.de,bild-marktplatz.myshopify.com
2024-07-23 12:18:17 UTC,Subscription charge activated,Growth - $6.99 USD. Subscription ID: 34481504592,2024-07-30,BILD Marktplatz,DE,marktplatz@bild.de,bild-marktplatz.myshopify.com
2024-07-23 12:19:28 UTC,Uninstalled,"",,Abhishek Store [AB],IN,abhishek.paraskar5299@gmail.com,quickstart-705d25a3.myshopify.com
2024-07-23 12:25:20 UTC,Uninstalled,"",,BILD Marktplatz,DE,marktplatz@bild.de,bild-marktplatz.myshopify.com
2024-07-23 12:25:20 UTC,Subscription charge canceled,Growth - $6.99 USD. Subscription ID: 34481504592,,BILD Marktplatz,DE,marktplatz@bild.de,bild-marktplatz.myshopify.com
2024-07-23 13:32:06 UTC,Uninstalled,"",,Carixer,IN,carixerindia@gmail.com,e80b7f-b7.myshopify.com
2024-07-23 14:53:56 UTC,Uninstalled,"",,Extra Terrasse,FR,extra.terrasse@gmail.com,extra-terrasse.myshopify.com
2024-07-23 15:56:30 UTC,Store closed,,,aotume,CA,645508439a@gmail.com,ec368b-fa.myshopify.com
2024-07-23 16:20:27 UTC,Installed,,,SWIQAT CRAFTS,US,contact@swiqatcrafts.com,swiqatcrafts.myshopify.com
2024-07-23 16:25:54 UTC,Uninstalled,"",,SWIQAT CRAFTS,US,contact@swiqatcrafts.com,swiqatcrafts.myshopify.com
2024-07-23 17:27:05 UTC,Store closed,,,MEVAK SHOP,ES,contacto@mevakshop.com,45bb65.myshopify.com
2024-07-23 18:32:38 UTC,Installed,,,Lorewa,PL,lorewa.bag@gmail.com,12557c-96.myshopify.com
2024-07-23 18:41:14 UTC,Store closed,,,Zorvani-london,NL,gnaboei@gmail.com,2a484e-4d.myshopify.com
2024-07-23 18:53:57 UTC,Installed,,,EyeLuxe,AU,izshopify@hotmail.com,0e4d20-2.myshopify.com
2024-07-23 20:59:57 UTC,Uninstalled,"",,My Breathing Bear™,FR,7gdyb4rtnw@privaterelay.appleid.com,f0095a-6b.myshopify.com
2024-07-23 21:10:35 UTC,Installed,,,My Breathing Bear™,FR,7gdyb4rtnw@privaterelay.appleid.com,f0095a-6b.myshopify.com
2024-07-23 21:58:41 UTC,Uninstalled,Ik gebruik de app momenteel niet.,,VISIQLE,NL,info@visiqle.nl,cafec1-3.myshopify.com
2024-07-23 23:06:42 UTC,Store re-opened,,,Nixira London,NL,Info@nixira-london.com,58d649-f6.myshopify.com
2024-07-24 01:30:42 UTC,Store closed,,,Optique Élégance,FR,tahaems@gmail.com,5b1ccd-08.myshopify.com
2024-07-24 01:30:53 UTC,Store closed,,,My Wearable Gifts,US,mywearablegifts@gmail.com,48d488-ea.myshopify.com
2024-07-24 01:36:40 UTC,Store closed,,,LP Industries,LT,lpaulius000@gmail.com,59edcb-02.myshopify.com
2024-07-24 01:36:41 UTC,Store closed,,,REGALIO SHOP,MA,Sales@miralgc.ca,1f0bcd-ac.myshopify.com
2024-07-24 01:42:30 UTC,Store closed,,,QR Lgcy Svet (Srbija),RS,qrlgcy@gmail.com,1d60bf-82.myshopify.com
